,longitude,latitude,hashtags,date_taken,url,cluster
27739,4.8335,45.76,"[city, light, fish, france, lyon, celebration, 2008, lumieres, flyingfish, fêtedeslumières, jacobins]",7/12/2008_19:50,http://farm3.staticflickr.com/2607/3846789730_79e73cf2c5_t.jpg,9
45483,4.8336,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:46,http://farm4.staticflickr.com/3429/3189421744_9f428d2b99_t.jpg,9
43406,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:47,http://farm4.staticflickr.com/3505/3188583823_065403143d_t.jpg,9
5754,4.8335,45.76,"[lyon, 2008, lumières]",9/12/2008_0:57,http://farm4.staticflickr.com/3067/3096547470_e13963b224_t.jpg,9
42528,4.8332,45.761,"[blue, colors, bicycle, night, square, lyon, 11, panasonic, bleu, nuit, velo, carré, 8décembre, lx3, lecarréfrançais]",6/12/2009_22:37,http://farm3.staticflickr.com/2753/4212118517_bde385fd93_t.jpg,9
3270,4.8335,45.76,"[light, 2e, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 2ème, grandlyon, rhônealpes, lyon2, december8, 8dec, dec8, 8december, deuxième, 69002, 8thdecember, 2èmearrondissement, 2earrondissement, deuxièmearrondissement, fêtedeslumières2009]",8/12/2009_23:35,http://farm3.staticflickr.com/2550/4176666123_4e948cd64c_t.jpg,9
2832,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:19,http://farm4.staticflickr.com/3234/3121978016_c31ee11fb5_t.jpg,9
22840,4.8336,45.761,"[lyon, illuminations, fêtedeslumières, 8décembre]",7/12/2007_22:36,http://farm3.staticflickr.com/2030/2125838724_6ee22aa58b_t.jpg,9
49145,4.8337,45.76,"[france, lyon, 69, rhônealpes, 2013, fetedeslumières, vision:outdoor=082, vision:dark=0978]",6/12/2013_21:25,http://farm4.staticflickr.com/3788/11311856974_8bbc0ab154_t.jpg,9
45578,4.8335,45.76,"[city, light, fish, france, lyon, celebration, 2008, lumieres, flyingfish, fêtedeslumières, jacobins]",6/12/2008_22:28,http://farm4.staticflickr.com/3473/3846001553_35b1583280_t.jpg,9
6193,4.8335,45.76,"[light, 2e, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 2ème, grandlyon, rhônealpes, lyon2, december8, 8dec, dec8, 8december, deuxième, 69002, 8thdecember, 2èmearrondissement, 2earrondissement, deuxièmearrondissement, fêtedeslumières2009]",8/12/2009_23:35,http://farm3.staticflickr.com/2676/4176665477_c5d7d800e5_t.jpg,9
22807,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:43,http://farm4.staticflickr.com/3442/3188563683_7498bfd5cd_t.jpg,9
16675,4.8334,45.76,"[light, 2e, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 2ème, grandlyon, rhônealpes, lyon2, december8, 8dec, dec8, 8december, deuxième, 69002, 8thdecember, 2èmearrondissement, 2earrondissement, deuxièmearrondissement, fêtedeslumières2009]",8/12/2009_23:33,http://farm3.staticflickr.com/2779/4177419752_5e355cff93_t.jpg,9
43309,4.8333,45.76,"[travel, winter, france, europe, december, lyon, hiver, 2008, décembre, fêtedeslumières, placedesjacobins]",6/12/2008_16:18,http://farm4.staticflickr.com/3260/3477547708_05a5fffdd8_t.jpg,9
40081,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:19,http://farm4.staticflickr.com/3289/3121977264_6127d99cf6_t.jpg,9
10721,4.8337,45.76,"[france, lyon, 69, rhônealpes, 2013, fetedeslumières, vision:outdoor=0931, vision:dark=09]",6/12/2013_21:15,http://farm8.staticflickr.com/7397/11312015476_fde2b105e2_t.jpg,9
35752,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:38,http://farm4.staticflickr.com/3268/3189381338_f71b662bb5_t.jpg,9
59288,4.8337,45.761,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:45,http://farm4.staticflickr.com/3514/3189417476_a246527b17_t.jpg,9
19856,4.8335,45.76,"[light, 2e, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 2ème, grandlyon, rhônealpes, lyon2, december8, 8dec, dec8, 8december, deuxième, 69002, 8thdecember, 2èmearrondissement, 2earrondissement, deuxièmearrondissement, fêtedeslumières2009]",8/12/2009_23:25,http://farm5.staticflickr.com/4044/4176656913_8ecf46cde3_t.jpg,9
14166,4.8332,45.761,"[france, statue, night, place, lyon, illuminations, frança, rhône, frankrijk, nuit, 2007, fêtedeslumières, 8décembre, jacobins, rhônealpes, franciaország, ???????, 8décembre2007, fêtedeslumières2007, ??????]",9/12/2007_17:16,http://farm3.staticflickr.com/2083/2098362101_8b88533d6d_t.jpg,9
2967,4.8336,45.761,"[lyon, 8de?dembre]",9/12/2008_0:5,http://farm9.staticflickr.com/8020/7521251732_cb1d9de13d_t.jpg,9
10799,4.8333,45.76,"[red, rot, fountain, statue, lyon, brunnen, 2007, fêtedeslumières, placedesjacobins]",9/12/2007_21:48,http://farm3.staticflickr.com/2373/2260033143_937d4d69d5_t.jpg,9
13996,4.8342,45.76,[],9/12/2011_21:1,http://farm8.staticflickr.com/7017/6501796287_ab83c33c39_t.jpg,9
14082,4.8337,45.76,"[lyon, 2006, fete, lumieres, placedesjacobins, jacobins, 8decembre, fetedeslumieres]",7/12/2006_21:45,http://farm2.staticflickr.com/1383/546741312_a2efee7a73_t.jpg,9
13707,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:43,http://farm4.staticflickr.com/3075/3189403012_45705c4a06_t.jpg,9
54353,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:15,http://farm4.staticflickr.com/3076/3121142367_de93587175_t.jpg,9
48871,4.8337,45.76,[fêtedeslumières],8/12/2008_20:2,http://farm4.staticflickr.com/3092/3160496636_a60ab6fdfc_t.jpg,9
52293,4.8334,45.761,"[lyon, 2007, fetedeslumieres]",9/12/2007_20:29,http://farm3.staticflickr.com/2030/2101947958_cdbc01e8a0_t.jpg,9
59121,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:16,http://farm4.staticflickr.com/3296/3121145317_ff1c6993b2_t.jpg,9
36673,4.8335,45.76,"[city, light, fish, france, lyon, celebration, 2008, lumieres, flyingfish, fêtedeslumières, jacobins]",7/12/2008_20:14,http://farm3.staticflickr.com/2610/3846001263_a7c22fcfb9_t.jpg,9
3497,4.8336,45.761,"[flowers, france, night, lyon, festivaloflights, fêtedeslumières]",9/12/2012_20:33,http://farm9.staticflickr.com/8056/8373969945_3325a88f5d_t.jpg,9
18857,4.8335,45.761,"[city, light, urban, france, fountain, statue, night, europe, lyon, illumination, 2006, fêtedeslumières, 8décembre, jacobins, illuminationsdelyon]",9/12/2006_1:26,http://farm1.staticflickr.com/135/324021418_38a63216ed_t.jpg,9
3468,4.8337,45.76,"[france, lyon, 69, rhônealpes, 2013, fetedeslumières, vision:outdoor=0987, vision:sky=0529, vision:dark=0902]",6/12/2013_21:21,http://farm8.staticflickr.com/7291/11311977843_e88f348f24_t.jpg,9
6502,4.8338,45.761,"[france, night, lyon]",6/12/2008_20:19,http://farm4.staticflickr.com/3333/3200128626_7d3ed3e2b7_t.jpg,9
35356,4.8337,45.761,"[light, night, lyon, lumière, nuit]",7/12/2008_0:13,http://farm8.staticflickr.com/7155/6529318469_97a280d7a5_t.jpg,9
9083,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:37,http://farm4.staticflickr.com/3533/3189371956_6063a1b59c_t.jpg,9
23226,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:16,http://farm4.staticflickr.com/3254/3121973662_6ba46221bf_t.jpg,9
22128,4.8338,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:38,http://farm4.staticflickr.com/3513/3189387480_80916284d4_t.jpg,9
20088,4.8333,45.76,"[world, las, our, light, france, color, luz, fountain, marie, de, luces, frankreich, fiesta, lyon, fete, lumiere, di, luci, fest, festa, der, francia, fontaine, städte, lichter, città, decembre, delle, vierge, 8décembre2005, fontena, jacobains, colorinourworld, jacobain]",9/12/2005_22:46,http://farm4.staticflickr.com/3269/2445845114_6b2c98b87d_t.jpg,9
31832,4.8338,45.76,"[travel, red, art, europe, artist, lyon, fêtedeslumières, 8décembre, souslequai]",9/12/2012_8:35,http://farm9.staticflickr.com/8504/8257290505_d602a2f1a5_t.jpg,9
44379,4.8336,45.76,"[urban, abstract, art, digital, delusion, fetedeslumieres, 2013, vision:text=0592, vision:outdoor=0862, vision:sky=0508]",7/12/2013_21:54,http://farm4.staticflickr.com/3729/11310009084_32e6378301_t.jpg,9
40363,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:38,http://farm4.staticflickr.com/3311/3189388556_9ca9826b65_t.jpg,9
40348,4.8332,45.761,"[travel, winter, fish, france, fountain, europe, december, lyon, hiver, 2008, fontaine, poissons, décembre, fêtedeslumières, placedesjacobins]",6/12/2008_22:35,http://farm4.staticflickr.com/3621/3477225261_e070a9a442_t.jpg,9
47051,4.8336,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:39,http://farm4.staticflickr.com/3378/3189391780_c3048e7898_t.jpg,9
31861,4.8336,45.761,"[lyon, illuminations, fêtedeslumières, 8décembre]",7/12/2007_22:38,http://farm3.staticflickr.com/2026/2125844170_4f92645cdf_t.jpg,9
3327,4.8334,45.761,"[cameraphone, france, celltagged, geotagged, lyon, bluetagged, fêtedeslumières, 8decembre, fetedeslumieres, teamlife, waltergoix, cell:mcc=208, cell:mnc=1, people:fn=waltergoix, geo:source=gps, address:country=france, address:postalcode=69002, fetedeslumieres2007, cell:lac=38144, cell:cellid=2760945, cell:cgi=2081381442760945, address:city=lyon, geo:lat=45760608, geo:lon=48334333, address:street=placedesjacobins]",8/12/2007_20:29,http://farm3.staticflickr.com/2356/2102250869_aa591ab31b_t.jpg,9
10867,4.8335,45.761,"[city, light, urban, france, fountain, statue, night, europe, lyon, illumination, 2006, siren, fêtedeslumières, 8décembre, jacobins, illuminationsdelyon]",9/12/2006_1:26,http://farm1.staticflickr.com/144/324021353_2f4b4ffad4_t.jpg,9
14392,4.8337,45.761,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:38,http://farm4.staticflickr.com/3422/3188533255_9c20bd2c1c_t.jpg,9
6311,4.8335,45.761,"[city, light, red, urban, france, statue, night, europe, lyon, illumination, 2006, fêtedeslumières, 8décembre, jacobins, illuminationsdelyon]",9/12/2006_1:31,http://farm1.staticflickr.com/139/324210639_2d0a0f1bce_t.jpg,9
5712,4.8341,45.761,"[lyon, fêtedeslumières, lightfestival, lichterfest, architecturallighting, citylighting, fêtedeslumières2013lyon, vision:outdoor=0711]",6/12/2013_18:51,http://farm4.staticflickr.com/3761/11276950746_15bb5e76d3_t.jpg,9
36398,4.8333,45.76,"[lyon, 2010, fêtedeslumières, 8décembre, lightsday]",8/12/2010_21:3,http://farm6.staticflickr.com/5243/5257553253_a59d7da46e_t.jpg,9
32320,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:39,http://farm4.staticflickr.com/3126/3188551349_59599e5515_t.jpg,9
11031,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:37,http://farm4.staticflickr.com/3327/3189368222_119d83c50b_t.jpg,9
12790,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:18,http://farm4.staticflickr.com/3293/3121976522_f9750e437f_t.jpg,9
30480,4.8334,45.761,"[lyon, 2007, fetedeslumieres]",9/12/2007_22:50,http://farm3.staticflickr.com/2175/2138350154_677cfcc43b_t.jpg,9
7946,4.8336,45.76,"[lighting, city, france, colors, sign, night, lights, neon, colours, lyon, lumière, couleurs, fête, 2008, nuit, panneau, lumières, lyons, éclairage, saône, indicateur]",8/12/2007_23:59,http://farm3.staticflickr.com/2057/2097865875_29753719cd_t.jpg,9
7936,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:15,http://farm4.staticflickr.com/3099/3121143353_9cbb3708ae_t.jpg,9
28666,4.8335,45.76,"[city, light, fish, france, lyon, celebration, 2008, lumieres, flyingfish, fêtedeslumières, jacobins]",7/12/2008_20:14,http://farm4.staticflickr.com/3420/3846001835_fd3d6292b3_t.jpg,9
7917,4.8336,45.76,"[lighting, city, france, colors, sign, night, lights, neon, colours, lyon, lumière, couleurs, salon, fête, 2008, nuit, panneau, lumières, lyons, éclairage, indicateur]",8/12/2007_23:58,http://farm3.staticflickr.com/2333/2098643968_ea8324e9c2_t.jpg,9
42893,4.8334,45.761,"[lyon, 2007, fetedeslumieres]",9/12/2007_22:53,http://farm3.staticflickr.com/2010/2108629866_9c515181f2_t.jpg,9
12122,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:47,http://farm4.staticflickr.com/3506/3188592861_3d13fb8111_t.jpg,9
33823,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:37,http://farm4.staticflickr.com/3462/3189373696_1eb16e5c53_t.jpg,9
30706,4.8335,45.76,"[lyon, 2008, lumières]",9/12/2008_0:58,http://farm4.staticflickr.com/3065/3095709153_33edf5f101_t.jpg,9
28719,4.8333,45.761,"[vision:outdoor=0897, vision:dark=0517, fêtedeslumièreslyon2013]",6/12/2013_21:14,http://farm3.staticflickr.com/2861/11247668654_8db6841cb5_t.jpg,9
49734,4.8334,45.76,"[lyon, centre, ville, totoroalyon]",9/12/2005_23:31,http://farm2.staticflickr.com/1276/561157724_f4804cb9a7_t.jpg,9
7833,4.8341,45.761,"[lyonfetedeslumieres, photocouple]",9/12/2012_23:17,http://farm9.staticflickr.com/8220/8258354223_ae24788f25_t.jpg,9
48177,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:14,http://farm4.staticflickr.com/3261/3121141623_3be57f691b_t.jpg,9
44546,4.8338,45.761,"[lyon, 2007, fetedeslumieres]",9/12/2007_20:45,http://farm3.staticflickr.com/2011/2101167581_d54976b9a0_t.jpg,9
56021,4.8333,45.76,"[france, rouge, lyon, lumieres, 2007, fêtedeslumières, jacobins, lightfestival, 8decembre, fetedeslumieres, fetedeslumieres07]",8/12/2007_19:52,http://farm3.staticflickr.com/2238/2114195833_84d5e0bde8_t.jpg,9
45035,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:37,http://farm4.staticflickr.com/3535/3189370238_ecdbaba1a7_t.jpg,9
8688,4.8336,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:48,http://farm4.staticflickr.com/3110/3188598265_e1de8a6dc5_t.jpg,9
31425,4.8335,45.76,"[light, 2e, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 2ème, grandlyon, rhônealpes, lyon2, december8, 8dec, dec8, 8december, deuxième, 69002, 8thdecember, 2èmearrondissement, 2earrondissement, deuxièmearrondissement, fêtedeslumières2009]",8/12/2009_23:33,http://farm3.staticflickr.com/2669/4176661895_2db4cce1ce_t.jpg,9
18352,4.8335,45.76,"[lyon, fêtedeslumières]",7/12/2008_23:10,http://farm4.staticflickr.com/3195/3126511144_4fc0d9e00d_t.jpg,9
22617,4.8336,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:47,http://farm4.staticflickr.com/3083/3189430186_3917621430_t.jpg,9
17785,4.8337,45.76,"[winter, france, festival, night, europe, december, lyon, hiver, 2008, lumières, decembre]",7/12/2008_20:40,http://farm4.staticflickr.com/3439/3188555399_9111b18204_t.jpg,9
18221,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:15,http://farm4.staticflickr.com/3182/3121970920_845478ce93_t.jpg,9
4501,4.8335,45.761,"[lyon, pentax, fete, lumiere, k5, 2011, fetedeslumieres, justpentax, pentaxk5, panterad, panterad69, pierrefauriat]",8/12/2011_21:43,http://farm8.staticflickr.com/7033/6483529663_c356914b7e_t.jpg,9
24159,4.8336,45.76,"[lighting, city, france, colors, sign, night, lights, republic, colours, lyon, lumière, couleurs, direction, fête, 2008, république, nuit, couleur, panneau, lumières, lyons, éclairage]",6/12/2007_14:7,http://farm3.staticflickr.com/2079/2095921602_f569740cef_t.jpg,9
15679,4.8338,45.76,"[lyon, fêtedeslumières, lightfestival, lichterfest, architecturallighting, citylighting, fêtedeslumières2013lyon, vision:text=0508, vision:outdoor=0583, vision:plant=0799]",6/12/2013_18:54,http://farm8.staticflickr.com/7397/11276871226_66208ab379_t.jpg,9
20879,4.8335,45.761,"[lyon, fête, lumières, décembre, jacobins]",6/12/2007_21:26,http://farm5.staticflickr.com/4138/4876314289_e8a72df40b_t.jpg,9
11587,4.8335,45.76,"[2e, france, december, lyon, 2008, décembre, 8décembre, 2ème, lyon2, presquîle, 8december, deuxième, 69002, 2èmearrondissement, 2earrondissement, deuxièmearrondissement]",6/12/2008_0:15,http://farm4.staticflickr.com/3226/3121978530_03c9a83af6_t.jpg,9
8251,4.8335,45.76,"[light, 2e, france, festival, lights, europe, lyon, rhône, 69, fête, 2009, festivaloflights, lumières, december8th, fêtedeslumières, 8décembre, 2ème, grandlyon, rhônealpes, lyon2, december8, 8dec, dec8, 8december, deuxième, 69002, 8thdecember, 2èmearrondissement, 2earrondissement, deuxièmearrondissement, fêtedeslumières2009]",8/12/2009_23:34,http://farm3.staticflickr.com/2580/4176664197_891a793be0_t.jpg,9
11568,4.8333,45.76,"[lyon, 2010, fêtedeslumières, 8décembre, lightsday]",8/12/2010_21:3,http://farm6.staticflickr.com/5163/5258163134_c0727f65dd_t.jpg,9
